"Name","Ecol_f0","Ecol_f1","Ecol_f2","SS_f0","SS_f1","SS_f2","Ecol_f3","Ecol_f4","SS_f3","SS_f4","Ecol_f5","Ecol_f6","SS_f5","SS_f6","Ecol_f7","Ecol_f8","SS_f7","SS_f8","POINT_X","POINT_Y","LBP","Time","Site_centr","Site_cen_1","Fire","EVC","Aspect","CosAsp","CreekIndex","DEM","SinAsp","Slope","SoA","BIO01","BIO02","BIO03","BIO04","BIO05","BIO06","BIO07","BIO08","BIO09","BIO10","BIO11","BIO12","BIO13","BIO14","BIO15","BIO16","BIO17","BIO18","BIO19","max","mean","p10","p25","p50","p75","p90","S00","S05","S10","S15","S20","S25","S30","S35","S40","S45","S50","S55","S60","std","Pfc","OvCWavg","OvCWsum","OvHtavg","OvN08t10","OvN10t15","OvN15t20","OvN20t30","OvNum","CLdens","MsCover","MsNum","MsHtavg","liveWattle","DeadWattle","AllWattle","liveEucal","DeadEucal","shrub_CNT","MS_CNT","Top_CNT","FMZ","Logging","BIO01_250m","BIO02_250m","BIO03_250m","BIO04_250m","BIO05_250m","BIO06_250m","BIO07_250m","BIO08_250m","BIO09_250m","BIO10_250m","BIO11_250m","BIO12_250m","BIO13_250m","BIO14_250m","BIO15_250m","BIO16_250m","BIO17_250m","BIO18_250m","BIO19_250m","NEAR_FID","NEAR_DIST","block1k","block2k","block3k","block4k","block5k","block6k","block7k","block8k","block9k","block10k","block11k","block12k","block13k","block14k","block15k","HBT0t2","LBP_fold1k","LBP_fold2k","LBP_fold3k","LBP_fold4k","LBP_fold5k","LBP_fold6k","LBP_fold7k","LBP_fold8k","LBP_fold9k","LBP_fold10k","LBP_fold11k","LBP_fold12k","LBP_fold13k","LBP_fold14k","LBP_fold15k"
"FBP235-1",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,439545.154893,5818245.88388,0,"2014_16",439545,5818246,1939,7,317.838,-0.858934,2.64,936.826,-0.512087,23.1855,13.9131,10.1039,8.51927,42.6067,419.438,21.4565,1.46231,19.9942,7.17357,15.2434,15.2434,4.96112,1567.16,199.175,66.1719,31.0235,533.242,241.832,241.832,514.889,51.9398,18.4358,1.93228,4.04617,13.8728,32.164,41.9854,0.386838,0.162357,0.040909,0.029495,0.049548,0.053386,0.038775,0.033661,0.039558,0.070983,0.066252,0.027804,0.000421,16.3621,0.671884,10.3385,220.794,55.1568,11.0388,8.33291,0.396285,0,21.3564,9.2725,11.85,268,15.9357,0.5,0,0.5,22.5,2,3,1.75,1,1,1944,10.0995,8.55185,42.7081,419.575,21.4651,1.4411,20.024,7.16978,15.2389,15.2389,4.95576,1568.03,199.302,66.1993,31.029,533.606,241.96,241.96,515.133,231,655.517198987,"439_5818","219_2909","146_1939","109_1454","87_1163","73_969","62_831","54_727","48_646","43_581","39_528","36_484","33_447","31_415","29_387",1,5,5,1,3,2,4,3,2,2,3,2,3,3,4,3
"LB2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,440563.850869,5818312.29258,1,"2014_16",440564,5818312,0,7,75.3032,0.995491,2,918.606,-0.0948582,8.54944,13.2945,10.2791,7.51937,39.3476,415.684,21.1897,2.08055,19.1091,5.71614,15.3693,15.3693,5.15206,1443.09,178.202,63.0914,29.5423,484.899,226.132,226.132,473.051,39.8101,14.8998,3.2297,6.02714,12.5412,21.8086,31.5706,0.228295,0.276423,0.095478,0.105194,0.104549,0.04715,0.074841,0.021251,0.007302,0.015146,0.02151,0.002847,0,10.8705,0.58454,9.78756,283.688,56.8974,16.4103,3.08792,0,0,28.9845,7.2475,32.15,294,20.4073,14.75,0,14.75,14.5,13,2.75,2,1,1,1944,10.3813,7.69715,40.0194,414.751,21.348,2.11445,19.2335,5.84329,15.4535,15.4535,5.26006,1439.79,177.52,63.0459,29.4701,483.439,225.817,225.817,471.637,231,461.636545996,"440_5818","220_2909","146_1939","110_1454","88_1163","73_969","62_831","55_727","48_646","44_581","40_528","36_484","33_447","31_415","29_387",0,5,3,1,1,1,4,3,1,2,1,3,3,3,4,3
"ToorRd5",0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,424664.106931,5818391.66923,1,"2014_16",424664,5818392,1939,8,81.4476,0.972793,5.2,1023.71,-0.231676,8.77158,13.7759,9.06834,8.22822,41.305,422.186,20.3238,0.40494,19.9188,4.42457,14.2077,14.2077,3.84722,1706.93,223.784,67.3779,33.0318,590.185,254.475,254.475,571.324,43.4994,20.6093,4.1962,8.24282,21.8547,31.7256,36.8954,0.188056,0.171616,0.166872,0.092045,0.040507,0.040043,0.042391,0.050198,0.058582,0.081468,0.057613,0.010418,0.000213,13.0334,0.520612,11.1127,84.6447,41.7069,2.46329,22.8777,0,0,7.61695,3.7,40.05,180,23.0606,2.75,0.75,3.5,14.5,4,2.75,2.5,1,1,1939,9.03792,8.1665,41.1693,421.283,20.2621,0.425726,19.8364,4.40105,14.1679,14.1679,3.82589,1707.68,223.921,67.3848,33.0439,590.513,254.538,254.538,571.653,248,1330.45341829,"424_5818","212_2909","141_1939","106_1454","84_1163","70_969","60_831","53_727","47_646","42_581","38_528","35_484","32_447","30_415","28_387",0,4,1,1,2,3,1,4,4,1,3,4,2,1,1,2
"S1-55-S",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,402470,5818594.99873,1,"2016_17",402470,5818595,1983,7,250.167,0.398521,0.12,761.652,-0.917159,11.0083,17.9252,10.6681,8.37498,42.2263,406.273,22.0453,2.21259,19.8327,6.22048,15.64,15.64,5.63396,1442.67,176.049,57.4468,29.8598,490.814,219.104,219.104,472.736,47.2353,25.7088,4.74676,12.9638,29.2047,37.7643,41.434,0.145925,0.148498,0.075571,0.034877,0.029861,0.050035,0.097235,0.162148,0.159847,0.082781,0.013208,4e-06,0,14.3695,0.394599,10.611,535.313,47.0688,21.0514,23.6638,1.74466,0,50.4487,4.81,20.95,301,17.9295,0.75,0,0.75,24.5,5.5,2.75,1.5,1.5,10,1968,10.5795,8.18201,41.6212,406.895,21.8863,2.228,19.6583,6.11788,15.5606,15.5606,5.53697,1436.1,175.057,57.2487,29.8078,488.338,218.275,218.275,470.283,216,302.910422557,"402_5818","201_2909","134_1939","100_1454","80_1163","67_969","57_831","50_727","44_646","40_581","36_528","33_484","30_447","28_415","26_387",2,3,2,4,1,4,3,4,5,4,4,5,1,4,2,1
"S1-91-Fo",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,417047,5818486,0,"2016_17",417047,5818486,1939,7,124.051,-0.0418951,2.24,913.059,-0.999122,13.0539,41.0852,9.71052,7.91407,40.4855,418.225,20.861,1.31706,19.5439,5.08472,14.8237,14.8237,4.55609,1576.17,203.481,61.747,32.405,548.163,233.718,233.718,534.122,47.3274,16.6975,1.33494,2.60117,12.4718,30.221,38.717,0.468511,0.072782,0.048691,0.041411,0.037976,0.040143,0.053625,0.062836,0.093523,0.067595,0.011735,0.00083,0.000313,15.4677,0.62134,9.84313,240.511,49.7993,14.5386,6.79854,0,0,24.4344,8.245,10.3,174,19.4145,1.125,0,1.125,24.5,2.5,2.5,1,1.5,1,1973,9.61947,7.68333,39.7756,418.228,20.6687,1.35202,19.3167,4.98372,14.7341,14.7341,4.46396,1576.03,203.58,61.725,32.4355,548.316,233.62,233.62,534.363,254,1317.74467489,"417_5818","208_2909","139_1939","104_1454","83_1163","69_969","59_831","52_727","46_646","41_581","37_528","34_484","32_447","29_415","27_387",0,1,5,4,4,2,4,2,5,3,3,1,3,1,1,2
"LB1",0,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,440145.872955,5818508.25882,0,"2014_16",440146,5818508,1939,7,319.437,0.535408,0,929.872,-0.844593,21.9285,11.64,10.3874,7.57166,39.495,414.753,21.3439,2.17525,19.1686,5.8277,15.4796,15.4796,5.27834,1473.01,183.815,63.7084,30.0329,497.048,229.512,229.512,484.48,40.9214,25.1806,3.89368,18.423,29.9713,33.7841,36.1121,0.157253,0.039445,0.021909,0.035706,0.078202,0.170192,0.310122,0.160142,0.024393,0.00262,0,6e-06,6e-06,11.815,0.654029,10.286,323.308,42.754,15.8593,11.7801,0.47174,0,31.4318,4.6825,11.25,289,25.0147,0.5,0.25,0.75,53.5,4,1.25,1,2.25,1,0,10.3478,7.43504,38.9583,415.461,21.2521,2.16749,19.0846,5.77349,15.4425,15.4425,5.22909,1468.48,183,63.6093,29.967,495.267,228.978,228.978,482.831,227,461.636545996,"440_5818","220_2909","146_1939","110_1454","88_1163","73_969","62_831","55_727","48_646","44_581","40_528","36_484","33_447","31_415","29_387",13,5,3,1,1,1,4,3,1,2,1,3,3,3,4,3
"S1-82-F",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,401572.735416,5818217.2104,1,"2016_17",401573,5818217,1983,7,241.398,-0.875201,10,623.21,0.483759,16.4115,31.0044,11.2644,9.1897,44.9392,399.976,22.9031,2.46049,20.4427,6.93327,16.1502,16.1502,6.30185,1445.59,175.974,57.7035,29.7238,491.093,219.937,219.937,472.588,53.6831,25.8305,4.40105,9.21757,27.7827,40.1402,46.4885,0.159865,0.183564,0.101577,0.066792,0.031861,0.022801,0.024189,0.044202,0.094273,0.126779,0.103155,0.036022,0.004914,16.9746,0.419916,10.4836,451.64,49.515,18.1088,28.0044,1.00054,0,43.0806,6.3675,25.05,273,16.5013,0.875,0,0.875,32.5,5,3,1,2,10,1939,11.2902,9.49125,45.7594,400.721,23.0507,2.30906,20.7417,6.9617,16.1833,16.1833,6.32302,1449.29,176.509,57.8189,29.747,492.45,220.421,220.421,473.919,220,814.77116636,"401_5818","200_2909","133_1939","100_1454","80_1163","66_969","57_831","50_727","44_646","40_581","36_528","33_484","30_447","28_415","26_387",1,2,4,4,1,4,1,4,5,4,4,5,1,4,2,1
"40.1",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,421674.68944,5817922.38665,1,"2014_16",421675,5817922,1939,8,83.1025,0.149116,9,969.689,0.98882,6.08035,29.8462,9.06811,8.9184,43.4506,421.185,20.6931,0.16846,20.5246,4.45493,14.2167,14.2167,3.89086,1684.17,220.658,66.0916,33.0075,584.396,250.009,250.009,567.136,31.1687,14.2106,6.07363,9.51519,13.7646,18.8367,23.2665,0.099883,0.215813,0.322682,0.164557,0.066023,0.071507,0.043655,0.014625,0.001254,0,0,0,0,6.65127,0.579002,10.4873,168.809,38.9347,7.32677,9.18272,0.891019,0,16.0964,3.665,64.75,259,23.1497,0.25,0,0.25,11.5,3.5,2.5,3,1,1,1976,9.05128,9.01017,43.6912,421.789,20.7179,0.0955696,20.6224,4.43527,14.2073,14.2073,3.86859,1689.26,221.313,66.2971,33.0083,585.879,250.847,250.847,568.338,234,416.667404615,"421_5817","210_2908","140_1939","105_1454","84_1163","70_969","60_831","52_727","46_646","42_581","38_528","35_484","32_447","30_415","28_387",1,4,3,4,4,3,1,4,5,3,3,4,2,1,1,2
"40",0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,1,0,0,421501.447717,5817543.44202,0,"2014_16",421501,5817543,1939,7,322.829,-0.727914,3.04,984.29,0.685668,2.09613,80.1859,9.09607,8.72044,42.9527,419.445,20.6196,0.317591,20.302,4.49393,14.2237,14.2237,3.93604,1686.71,220.795,66.1986,32.9656,584.903,250.497,250.497,567.402,37.1377,17.1082,2.71584,8.08878,16.6845,26.4931,30.7714,0.220552,0.111901,0.165006,0.124362,0.085159,0.088373,0.115837,0.064965,0.022754,0.00109,0,0,0,10.6092,0.541097,10.0983,302.278,39.0318,16.3895,17.329,0.125625,0,29.9335,3.4025,55,286,30.8801,7.125,0.75,7.875,17,1.125,2.5,2.75,1,1,1981,9.11065,8.75385,43.0486,419.434,20.6488,0.313958,20.3348,4.51008,14.2379,14.2379,3.9509,1688.78,221.085,66.282,32.9709,585.537,250.831,250.831,567.934,233,416.667404615,"421_5817","210_2908","140_1939","105_1454","84_1163","70_969","60_831","52_727","46_646","42_581","38_528","35_484","32_447","30_415","28_387",0,4,3,4,4,3,1,4,5,3,3,4,2,1,1,2
"Burns1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,387032.860189,5817670.38127,1,"2014_16",387033,5817670,1983,7,310.6,-0.913889,1.8,809.355,0.405963,10.9204,6.45093,10.5881,7.03611,38.4842,405.46,21.1999,2.91675,18.2832,6.13043,15.5446,15.5446,5.54726,1394.69,159.386,59.8747,26.4219,457.32,223.677,223.677,432.049,39.1926,20.9172,2.14876,8.89832,25.5472,30.4991,33.4283,0.236029,0.039037,0.027955,0.051354,0.122239,0.243495,0.219325,0.059515,0.001029,2.7e-05,8e-06,4e-06,0,11.9753,0.389675,9.08255,213.971,37.9375,19.9648,5.65392,0,0,23.5585,4.735,29.85,331,29.7348,2.125,0.625,2.75,32.5,2.875,2,1.25,1.75,9,1983,10.7331,7.04241,38.5816,403.294,21.3285,3.07515,18.2533,6.29937,15.6615,15.6615,5.71478,1394.66,159.379,59.9019,26.4022,457.206,223.754,223.754,431.906,249,533.768560251,"387_5817","193_2908","129_1939","96_1454","77_1163","64_969","55_831","48_727","43_646","38_581","35_528","32_484","29_447","27_415","25_387",0,3,3,4,5,4,2,2,5,5,4,4,4,4,2,4
"TL4",0,0,0,0,0,0,0,0,0,1,0,1,2,1,0,0,0,0,437623.844732,5817935.02567,0,"2014_16",437624,5817935,1939,9,337.036,-0.632946,0.12,1159.42,-0.774196,13.83,22.3945,8.3978,6.99339,37.6746,419.722,19.0098,0.447381,18.5624,5.31982,13.5494,13.5494,3.25683,1778.19,228.765,72.573,32.5525,622.285,273.013,273.013,570.762,49.7707,26.6743,2.32857,11.8509,30.2433,40.6905,44.6479,0.24192,0.078925,0.046794,0.047556,0.070167,0.057058,0.043733,0.055308,0.086486,0.119161,0.122609,0.030234,4.8e-05,16.288,0.609303,9.82015,98.5707,51.0606,6.20503,11.4161,0,0,10.0376,6.9975,49.3,331,26.8852,6.75,0,6.75,26,1,3,2.5,1.75,1,1994,8.35066,7.01799,37.7483,419.812,18.9588,0.367316,18.5915,5.27012,13.4984,13.4984,3.20831,1784.66,229.615,72.7821,32.5965,625.024,274.023,274.023,572.31,245,454.218822983,"437_5817","218_2908","145_1939","109_1454","87_1163","72_969","62_831","54_727","48_646","43_581","39_528","36_484","33_447","31_415","29_387",0,2,5,4,3,2,5,3,2,2,3,2,3,3,4,3
"40.2",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,422133.86411,5817624.27089,1,"2014_16",422134,5817624,1939,7,349.923,-0.356953,8.2,986.582,-0.934122,5.15457,82.4875,9.12043,8.58418,42.3711,421.782,20.5956,0.337097,20.2585,4.48276,14.2617,14.2617,3.91683,1702.4,223.088,66.8427,33.0318,589.754,253.023,253.023,571.5,36.6632,18.2745,6.20899,13.1806,18.3247,24.5369,29.0819,0.115659,0.072291,0.156444,0.282264,0.151084,0.075876,0.092312,0.037746,0.012315,0.002995,0.001004,0,0,8.55619,0.580814,10.4317,370.334,40.2441,17.5678,9.63084,1.81573,0,35.5007,3.51,66.45,297,25.9139,15.125,2.5,17.625,17.5,3,2.25,3,1,1,1981,9.13587,8.59339,42.3766,422.033,20.6154,0.336797,20.2786,4.4954,14.278,14.278,3.92717,1704.87,223.374,66.9465,33.0259,590.425,253.451,253.451,572.009,233,547.461768148,"422_5817","211_2908","140_1939","105_1454","84_1163","70_969","60_831","52_727","46_646","42_581","38_528","35_484","32_447","30_415","28_387",1,1,1,4,4,3,1,4,5,3,3,4,2,1,1,2
"S1-81-F",0,0,0,0,1,2,0,0,0,0,1,3,2,0,0,0,0,0,399544.425553,5817794.47083,1,"2016_17",399544,5817795,1983,7,313.678,0.886569,6.56,661.086,-0.462596,19.9535,25.6609,11.2386,8.53936,43.1725,399.982,22.6286,2.85065,19.7779,6.8942,16.1537,16.1537,6.29424,1453.93,176.207,58.3217,29.4747,492.649,221.948,221.948,473.323,50.0871,23.1705,3.69424,9.51817,24.5744,35.4619,41.1151,0.229892,0.238058,0.043427,0.019334,0.01601,0.025139,0.039567,0.082922,0.119547,0.097855,0.066839,0.019602,0.001816,15.113,0.424679,11.9008,357.261,54.4925,8.72016,18.6411,2.62183,0,30.02,5.72,21.9,279,16.0495,0,0,0,36,1,2,0.5,1.75,1,1939,11.3228,8.61586,43.4654,400.18,22.7303,2.90794,19.8224,6.98032,16.2373,16.2373,6.38706,1448.16,175.231,58.19,29.3955,490.309,221.322,221.322,470.911,272,1446.98440748,"399_5817","199_2908","133_1939","99_1454","79_1163","66_969","57_831","49_727","44_646","39_581","36_528","33_484","30_447","28_415","26_387",3,1,3,4,5,5,1,4,1,4,2,5,1,4,2,1
"TL2",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,438548.873302,5817805.096,0,"2014_16",438549,5817805,1939,7,49.7224,0.856134,0.2,1106.15,-0.516754,16.7556,5.65539,9.1763,7.52088,39.4861,416.629,20.0659,1.02334,19.0426,6.18825,14.3008,14.3008,4.06104,1709.05,219.412,70.4281,32.0562,593.03,262.53,262.53,553.397,44.8747,18.4256,2.05063,4.89906,18.365,31.1998,35.1081,0.31524,0.0873,0.070977,0.06407,0.065554,0.087313,0.17125,0.10331,0.010398,0.010617,0.011562,0.002297,7.8e-05,13.2705,0.570707,10.8219,450.744,54.4668,19.2169,10.8677,0.46436,0,41.651,5.235,23.1,297,22.8129,3.75,0,3.75,26.5,0,2.75,2,2,1,1988,8.96285,7.33167,38.8913,416.245,19.7542,0.902563,18.8517,5.96087,14.077,14.077,3.85695,1734.15,222.689,71.2631,32.2045,603.613,266.483,266.483,559.344,256,459.017329578,"438_5817","219_2908","146_1939","109_1454","87_1163","73_969","62_831","54_727","48_646","43_581","39_528","36_484","33_447","31_415","29_387",0,3,5,1,3,2,4,3,2,2,3,2,3,3,4,3
"MCRd5",0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,402889.855805,5817684.00754,1,"2014_16",402890,5817684,1939,7,246.42,0.193447,11.72,681.688,0.981111,9.0145,7.87956,11.1185,9.13828,44.8835,403.35,22.7537,2.39464,20.359,6.7431,16.0621,16.0621,6.12807,1484.59,182.942,58.5719,30.3413,507.347,223.982,223.982,489.551,48.135,22.7826,4.25658,10.9354,23.5489,34.2418,39.7928,0.180435,0.108129,0.164311,0.106417,0.058301,0.045875,0.043831,0.050982,0.07252,0.084754,0.054631,0.02287,0.006822,13.7982,0.411225,9.57768,275.577,39.357,20.5468,7.02461,2.47678,0,28.7729,5.925,37.3,224,24.8644,13.75,0.5625,14.3125,25,1.625,2.25,3,1,1,1993,11.0682,9.11376,44.7945,403.257,22.7045,2.35879,20.3457,6.69025,16.008,16.008,6.07876,1486.82,183.283,58.6419,30.3583,508.186,224.266,224.266,490.382,241,524.528032541,"402_5817","201_2908","134_1939","100_1454","80_1163","67_969","57_831","50_727","44_646","40_581","36_528","33_484","30_447","28_415","26_387",0,3,1,4,1,4,3,4,5,4,4,5,1,4,2,1
"S1-15-F",0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,403216.682499,5818094.26839,0,"2016_17",403217,5818094,1939,7,57.7078,0.400102,10.88,665.12,0.916471,13.3,5.68125,11.3146,9.2766,45.1542,402.314,22.9605,2.41729,20.5432,6.94349,16.2394,16.2394,6.32927,1466.13,180.108,57.9934,30.1975,500.377,221.634,221.634,482.647,58.1938,25.2601,2.35595,5.91617,24.5921,42.3541,50.1373,0.342002,0.098911,0.051864,0.044602,0.030453,0.024014,0.024095,0.030794,0.036589,0.056318,0.102104,0.111267,0.043856,19.2999,0.428383,10.6307,391.961,62.3677,14.9623,20.634,0.729084,0,36.8707,7.25,15.7,177,18.9184,0.75,0.125,0.875,30,4,2.75,0.75,2,10,1939,11.3014,9.16102,44.7114,401.411,22.8925,2.40322,20.4892,6.92239,16.2069,16.2069,6.31977,1461.52,179.37,57.8613,30.1515,498.598,221.076,221.076,480.854,240,524.528032541,"403_5818","201_2909","134_1939","100_1454","80_1163","67_969","57_831","50_727","44_646","40_581","36_528","33_484","31_447","28_415","26_387",0,5,2,4,1,4,3,4,5,4,4,5,1,3,2,1
"39",1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,389124.028301,5817957.88444,0,"2014_16",389124,5817958,1939,7,43.4553,0.864307,0.04,520.985,-0.502964,16.3919,15.993,12.6744,9.27573,45.9251,391.655,24.1547,3.96854,20.1862,8.48407,17.426,17.426,7.80208,1315.9,150.231,56.5028,26.4167,432.095,211.988,211.988,406.826,45.8845,26.6384,4.29563,17.017,31.0072,37.4074,40.9224,0.159873,0.083833,0.031098,0.035378,0.066762,0.101503,0.131056,0.163078,0.167537,0.056565,0.003298,6e-06,4e-06,13.6643,0.414248,10.4633,489.594,44.6022,22.9773,22.2895,0.928889,0.231848,46.7918,3.815,18.7,260,21.0714,2.875,0.25,3.125,18.875,0,2.25,1.5,1.5,1,1939,12.7068,9.46231,46.4424,392.171,24.2729,3.89862,20.3743,8.5208,17.4644,17.4644,7.82768,1315.02,150.14,56.4673,26.4203,431.849,211.859,211.859,406.585,225,895.211399431,"389_5817","194_2908","129_1939","97_1454","77_1163","64_969","55_831","48_727","43_646","38_581","35_528","32_484","29_447","27_415","25_387",3,4,4,4,5,4,2,2,5,5,4,4,4,4,2,4
"LGCk",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439189.845423,5817627.10181,1,"2014_16",439190,5817627,1939,9,262.158,-0.16437,8.36,1001.06,-0.986399,6.78502,30.1426,9.60558,8.44405,42.2543,419.689,20.9321,0.950098,19.9821,6.6433,14.7698,14.7698,4.45587,1666.84,213.399,69.2021,31.7186,575.146,256.422,256.422,541.938,41.3449,17.0727,4.47078,8.54723,15.8474,24.9799,31.4081,0.048654,0.093538,0.198776,0.286143,0.141098,0.025841,0.031562,0.051456,0.078091,0.038726,0.006117,0,0,10.5166,0.63238,9.62524,263.031,51.0033,19.1631,14.573,0,0,27.3272,7.2725,32.95,292,22.043,11.25,2,13.25,29.5,3,1,2,1,1,1939,9.59362,8.53008,42.4887,419.496,20.9609,0.884822,20.0761,6.63484,14.7583,14.7583,4.44527,1667.65,213.542,69.2166,31.7298,575.495,256.511,256.511,542.237,256,521.720762211,"439_5817","219_2908","146_1939","109_1454","87_1163","73_969","62_831","54_727","48_646","43_581","39_528","36_484","33_447","31_415","29_387",2,1,5,1,3,2,4,3,2,2,3,2,3,3,4,3
"ToorRd2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,420866.407286,5817723.66619,0,"2014_16",420866,5817724,1939,7,287.165,-0.286261,7.28,940.98,-0.958152,12.6794,21.9922,9.40221,8.29025,42.0499,413.018,20.7105,0.995727,19.7147,4.86755,14.4618,14.4618,4.29082,1665,217.693,65.3378,32.8981,578.147,247.065,247.065,561.632,45.299,21.3525,2.31083,6.22167,23.1275,34.7911,39.1449,0.263042,0.112395,0.080165,0.071399,0.03398,0.039014,0.067835,0.129426,0.167693,0.034986,5.1e-05,0,0,14.8605,0.533895,10.2751,469.288,46.0164,23.5404,20.9591,0.668907,0,45.6723,4.3425,29.75,266,20.9129,6.625,0.5,7.125,25,1.25,2.25,2,1,1,1977,9.41935,8.28476,42.0394,412.82,20.7251,1.01796,19.7071,4.88672,14.4763,14.4763,4.30983,1663.87,217.553,65.292,32.8999,577.824,246.877,246.877,561.372,253,273.175273389,"420_5817","210_2908","140_1939","105_1454","84_1163","70_969","60_831","52_727","46_646","42_581","38_528","35_484","32_447","30_415","28_387",0,4,3,4,4,3,1,4,5,3,3,4,2,1,1,2
"TL1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,438062.179005,5817815.95509,1,"2014_16",438062,5817816,1939,7,339.707,0.915279,0,1228.07,0.402821,3.65817,82.2654,8.53016,6.95304,37.5714,419.021,19.1491,0.643667,18.5054,5.46429,13.6825,13.6825,3.39721,1754.54,225.55,71.853,32.3739,612.271,269.456,269.456,564.768,28.9662,14.7042,1.42778,7.23348,16.2396,22.1068,25.0906,0.330147,0.062114,0.092789,0.133083,0.168856,0.111299,0.068221,0.029378,0.004104,8e-06,0,0,0,9.05246,0.601293,10.0329,118.567,37.1575,7.09044,3.27336,0,0,11.8178,3.9825,29.75,154,25.9772,0.125,2.75,2.875,15,1,1,0.75,0.75,1,1964,8.53357,7.00884,37.7487,419.393,19.1816,0.614477,18.5671,5.46677,13.6904,13.6904,3.39678,1749.02,224.892,71.6459,32.3486,609.942,268.512,268.512,563.656,224,384.812713189,"438_5817","219_2908","146_1939","109_1454","87_1163","73_969","62_831","54_727","48_646","43_581","39_528","36_484","33_447","31_415","29_387",0,3,5,1,3,2,4,3,2,2,3,2,3,3,4,3
"ToorRd6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,420129.151901,5817888.03186,0,"2014_16",420129,5817888,1939,7,17.688,0.397872,11.64,849.655,-0.917441,2.09953,81.0375,9.75162,8.93217,43.6575,415.506,21.343,0.883491,20.4595,5.21413,14.8309,14.8309,4.60248,1643.39,214.412,64.4903,32.7996,571.115,243.754,243.754,555.408,49.5588,12.0639,2.65177,5.74372,10.6316,17.0452,22.9554,0.277974,0.205046,0.232227,0.128281,0.043717,0.04044,0.034679,0.019413,0.009416,0.00596,0.001773,0.000589,6.3e-05,8.57514,0.580024,11.4427,199.506,50.2494,5.80678,9.46033,0.687629,0,17.4352,5.8975,54.4,219,23.3565,7.625,0.25,7.875,3.125,0,2.5,2,0.25,1,0,9.75545,8.90356,43.5847,415.282,21.3321,0.903964,20.4282,5.21922,14.832,14.832,4.60843,1645.37,214.684,64.5695,32.8017,571.723,244.069,244.069,555.928,247,599.992103442,"420_5817","210_2908","140_1939","105_1454","84_1163","70_969","60_831","52_727","46_646","42_581","38_528","35_484","32_447","30_415","28_387",0,4,3,4,4,3,1,4,5,3,3,4,2,1,1,2
"ToorRd1",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,420401.266491,5817353.29437,0,"2014_16",420401,5817353,1939,7,233.498,0.522865,7.64,878.811,0.852415,7.80175,51.9471,9.61643,8.78337,43.4225,413.611,21.1386,0.910832,20.2277,5.09594,14.6785,14.6785,4.4976,1657.16,216.22,65.0525,32.796,575.203,246.001,246.001,558.816,43.9977,19.6568,4.99085,10.6457,20.0008,28.3389,33.5192,0.190927,0.076705,0.125329,0.167892,0.122871,0.079038,0.069729,0.077919,0.054498,0.030207,0.00427,0.000605,1.8e-05,10.9746,0.635362,10.7809,273.889,47.5007,11.2291,14.9535,0.356597,0,25.4052,3.285,40.15,177,21.2166,1.375,0,1.375,12,2.5,2.25,1.5,0.75,1,1977,9.56937,8.75814,43.4115,413.094,21.0808,0.906139,20.1747,5.05437,14.6272,14.6272,4.4599,1660.61,216.68,65.1926,32.7974,576.233,246.56,246.56,559.679,253,432.501122421,"420_5817","210_2908","140_1939","105_1454","84_1163","70_969","60_831","52_727","46_646","42_581","38_528","35_484","32_447","30_415","28_387",0,4,3,4,4,3,1,4,5,3,3,4,2,1,1,2
